Msub1,AAL01TC,AAL02TC,AAL03TC,AAL04TC,AAL05TC,AAL06TC,AAL07TC,AAL08TC,AAL09TC,AAL10TC,AAL11TC,AAL12TC,AAL13TC,AAL14TC,AAL15TC,AAL16TC,AAL17TC,AAL18TC,AAL19TC,AAL20TC,AAL20TC,AAL22TC,AAL23TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1847,-0.626522,0.124084,-0.555024,-0.269721,-0.391886,1.043582,-0.517387,0.190173,-0.134246,0.926447,0.243277,0.846873,0.317794,-0.05653,-0.178247,-0.107607,-0.651357,-1.104412,-1.512765,-0.81727,-0.846494,-0.073945,-0.399,0.090268,0.161737,-1.517146,-1.185446,0.04555,-0.822388,-0.657351,-1.165454,-0.262978,-0.696339,0.483808,0.340839,-0.493009,-0.505709,-0.720534,-0.545478,-0.384955,-0.933198,2.178023,1.767647,1.407789,0.988771,0.891687,1.662767,0.266737,0.41738,0.621072,0.430229,0.536731,1.211154,0.081462,0.287421,-0.061402,-0.074103,0.257586,-0.771663,0.805917,0.038675,0.40723,0.030728,0.617586,0.341367,-0.372985,-0.620735,-1.684905,-2.310815,-0.564546,-1.012397,-0.504269,-0.490409,-0.461194,-0.16076,-1.125884,-0.829433,-0.463304,-0.833522,-0.297749,0.179571,-1.045049,-0.423793,0.379716,0.748793,-0.998323,-0.475151,-0.236087,0.853054
-0.859046,-0.965452,0.210899,-0.208194,-0.033398,0.112409,0.893389,-0.139819,0.196051,0.354688,0.07513,-0.159223,-0.041116,-0.191726,-0.317359,0.03217,-0.437258,-0.814119,-0.729698,-1.263391,0.109666,0.042944,0.115293,0.275486,0.0887,0.443933,-0.933629,-0.541401,-0.372467,-0.650923,-0.202705,-0.604459,-0.17638,-0.58635,0.670881,0.545342,-0.19907,-0.079267,-0.378558,-0.30844,-0.25431,-0.685975,1.667348,1.450889,1.352346,1.052008,0.738754,1.10475,0.38699,0.515138,0.543443,0.462275,-0.108535,0.327723,-0.158309,0.012943,-0.872356,-1.074424,0.288533,-0.579419,0.08153,-0.205938,0.024968,-0.144097,0.62252,0.65366,0.199408,-0.032719,-2.08725,-1.921352,-0.085533,-0.436963,-0.400912,-0.233867,-0.399186,-0.230101,-0.507879,-0.333914,-0.993846,-1.12169,-0.926061,-0.14822,-1.033814,-0.22131,-0.10941,0.508555,-0.956717,-0.57761,-0.417584,0.692617
-0.772392,-0.816508,-0.032734,-0.013151,0.436772,0.493801,0.135541,-0.040116,0.2075,0.770921,-0.237037,-0.304084,-0.379129,-0.1974,-0.265988,0.447897,-0.288649,-0.482256,-0.259051,-0.849767,0.684241,0.470077,-0.067717,0.468897,0.40934,0.588003,-0.00687,0.205375,-0.398147,-0.482644,-0.0728,-0.098878,-0.15392,-0.496195,0.703246,0.822124,0.085543,0.106125,0.006721,-0.274302,-0.07706,-0.444332,0.647896,0.562642,0.848434,0.74263,0.752823,0.25652,0.505791,0.396304,0.455243,0.261547,-0.21037,-0.10124,0.074176,-0.155779,-0.367022,-1.133132,0.651157,-0.071519,-0.114564,-0.099145,0.046604,-0.13771,0.087058,0.392274,0.682184,0.612571,-1.441391,-1.070684,0.409307,0.167103,-0.083438,-0.118741,0.102113,-0.166736,-0.006273,-0.163363,-0.618798,-0.917001,-0.638617,-0.122885,-0.566695,0.357922,-0.37849,0.13075,-0.349459,-0.10254,-0.722238,0.403783
-0.50747,-0.817531,-0.598017,-0.081728,0.359608,0.463777,-0.685195,-0.155659,0.017626,1.199077,-0.772974,-0.254957,-0.43938,0.206658,-0.07862,0.959159,-0.246685,-0.012548,-0.069265,-0.269544,0.322816,0.535105,-0.100853,0.472923,-0.076463,0.236324,0.300845,0.538502,-0.365655,-0.090637,-0.058934,0.255524,-0.06183,-0.301353,-0.152844,-0.204867,0.232773,0.116292,0.09498,-0.312336,0.107654,-0.005315,-0.543267,-0.749844,-0.111017,-0.017386,-0.10489,-0.578618,0.248282,0.220941,0.083673,-0.018186,-0.178647,0.045574,0.21996,-0.123733,0.077428,-0.778061,0.747963,0.643934,-0.331608,0.303906,0.025384,0.00284,-0.120573,0.195719,0.483756,0.51382,-0.666711,-0.290087,0.548146,0.594385,-0.080271,0.040061,0.224702,0.018896,0.435463,0.197889,-0.152668,-0.657209,-0.26979,0.107617,0.024946,0.968322,-0.485489,-0.082826,0.317253,0.446935,-0.953234,-0.010072
0.51661,0.224923,-0.541202,-0.133004,0.02321,0.066818,-0.271595,0.016036,0.055003,0.775992,-0.216562,0.276382,0.137948,0.516636,0.164405,1.072653,0.012392,0.275735,0.602603,0.438719,-0.309238,-0.022726,-0.082053,0.076103,-0.707873,-0.585277,-0.084883,-0.017912,-0.175501,0.063505,-0.272874,0.009588,0.239234,-0.059897,-0.222107,-0.50628,-0.136905,-0.134206,-0.289584,-0.282223,0.017204,0.2764,-1.038779,-0.98493,-1.039253,-1.002685,-0.906243,-0.535473,-0.358443,-0.338033,-0.471466,-0.506709,0.029702,0.20029,-0.03904,-0.215047,0.66919,0.343305,0.337604,0.322339,-0.064583,0.374764,0.038731,0.027684,-0.231579,-0.495135,-0.37484,-0.604689,0.494791,0.10962,-0.169512,0.105679,-0.025072,-0.026914,-0.161421,-0.102903,0.459775,0.417138,-0.03586,-0.239196,-0.028723,0.064336,0.385501,1.146948,-0.26481,-0.306403,0.478927,0.251465,-0.643638,-0.149346
0.737911,0.926073,-0.08601,-0.026049,0.011997,-0.314773,0.124242,0.04072,0.419201,0.29652,0.200653,0.571733,0.37957,0.272868,0.510044,0.804531,0.189192,0.363087,0.683399,0.845193,0.057856,0.273259,0.52317,-0.117105,-0.174987,-0.432127,0.31362,0.278506,0.095261,0.457629,0.410995,0.311475,0.088907,0.067693,-0.425679,-0.760619,-0.070497,0.114598,-0.187514,0.20739,0.231962,0.606027,-1.303043,-0.94535,-1.872638,-1.698964,-1.340049,-0.330919,-0.87123,-0.630883,-0.940478,-0.754673,-0.080334,-0.04969,-0.311753,-0.038927,0.299422,0.967205,-0.204071,0.152931,-0.156508,0.140511,0.031784,0.26619,-0.326443,-0.980148,-1.212391,-1.74427,0.794461,0.305497,-0.033224,0.124513,0.080333,0.318682,-0.372814,0.321622,0.490345,0.631096,0.060947,0.2584,0.234801,0.200947,0.903726,1.233605,0.269336,-0.084522,0.447128,0.091732,-0.207235,-0.010982
-0.094379,0.919492,0.008054,0.05286,0.205025,-0.13177,-0.09685,0.196917,0.536757,0.042402,0.17247,0.51821,-0.03749,-0.227113,0.193587,0.169405,0.424193,0.310728,0.174984,0.439235,0.493083,0.432078,0.49103,-0.219126,0.693531,0.240253,0.706659,0.259551,0.32458,0.766613,0.981359,0.885986,-0.114588,0.124504,-0.337826,-0.2291,0.118968,0.243094,0.122933,0.55708,0.305693,0.105589,-1.072002,-0.667232,-1.39493,-1.061464,-0.744015,-0.43161,-0.724651,-0.712193,-0.527716,-0.415229,-0.283693,-0.60332,-0.167643,0.082898,-0.281973,0.781818,0.055566,0.472519,-0.434049,0.061027,0.060001,0.31556,-0.426339,-0.58352,-0.667262,-1.181517,0.681013,0.469317,0.354176,0.146655,0.189912,0.287391,-0.190416,0.190011,0.774926,0.610309,0.250446,0.34061,0.58948,0.344145,1.450153,1.215414,0.63311,0.16376,0.912269,0.566294,0.243032,-0.296608
-0.50195,0.220837,0.083302,0.117514,0.162262,0.360372,0.028195,0.408898,0.448207,0.700095,0.068199,0.215298,-0.252547,-0.025895,0.031393,0.170084,0.619335,0.285342,-0.03162,0.209806,0.946046,0.808201,0.449915,0.030716,1.00161,1.146715,0.60656,0.557112,0.843869,1.082628,1.559733,1.68832,0.48661,0.675718,-0.317026,-0.095892,-0.020387,-0.080655,-0.048959,0.048655,0.745366,-0.272719,-0.998325,-0.8246,-0.771494,-0.334977,-0.591127,-0.972358,-0.399802,-0.371334,0.015494,0.102067,-0.647462,-0.958437,-0.255276,-0.000958,-0.181082,0.07611,0.285532,0.266491,-0.374151,0.114851,0.262805,0.439535,-0.533003,-0.148061,-0.0096,-0.205189,0.194877,0.298385,0.562387,0.258737,0.664473,0.583153,0.693464,0.561133,0.641919,0.635153,0.670167,0.380188,0.622323,0.6478,0.988648,1.089149,-0.041427,0.300367,0.103109,0.702149,-0.235447,-0.324957
-0.360788,-0.13135,0.060546,0.285222,-0.175229,0.511726,0.087811,0.637933,0.173868,0.651109,0.378853,0.29933,0.050066,0.605477,0.143391,0.302908,0.219084,-0.08376,-0.121192,-0.062425,0.364878,0.227457,0.167446,0.371587,0.21894,0.855257,-0.214094,0.091121,0.752591,0.783979,1.098374,1.489506,0.766688,0.838387,-0.303508,-0.346375,-0.369772,-0.38084,-0.188858,-0.323763,0.527359,-0.243499,-1.343546,-1.301118,-0.169594,0.202187,-1.29208,-1.734534,0.076094,0.207376,0.651141,0.864505,-0.183903,0.024223,-0.118475,0.17314,0.007867,-0.410332,0.488763,0.426417,-0.106046,0.249326,0.211787,0.306806,-0.199322,0.364689,0.292623,0.561994,0.128001,0.025324,0.279997,0.059434,0.573493,0.456409,0.75538,0.191895,-0.158067,0.192635,0.22321,0.131124,0.325615,0.427909,0.374199,0.571465,-0.158154,0.571316,-0.15938,0.805328,-0.237483,0.020161
0.154327,-0.044796,0.015903,0.322754,0.040734,0.864898,0.096673,0.630468,0.548788,0.985942,0.379567,0.546195,0.472642,0.971642,0.516312,0.864463,-0.306009,-0.079729,-0.138189,0.112872,0.213126,0.021367,0.034154,0.614739,-0.382952,0.508361,-0.091057,0.28406,0.25217,0.365288,0.457201,0.77072,0.581888,0.674044,-0.392319,-0.438053,-0.402495,-0.272686,-0.1379,-0.089475,0.045956,-0.064499,-1.191752,-1.156139,-0.093332,0.213779,-1.562058,-1.575562,0.00233,0.461343,0.335334,0.795201,-0.125752,0.45352,-0.089483,0.254856,0.140028,-0.394073,0.050893,0.623587,-0.228384,0.103852,-0.050337,0.26655,-0.007638,0.366023,-0.095557,0.478703,0.123545,0.28321,0.101368,-0.016091,0.110336,0.320974,0.280912,-0.083743,-0.917102,-0.36965,-0.32285,0.255731,-0.316004,0.069683,0.31726,0.65426,-0.217523,0.619332,0.768457,1.127821,-0.29327,0.122109
-0.060106,-0.003328,-0.04836,0.299024,0.512176,0.478868,-0.386044,-0.025331,0.525652,0.179785,-0.072249,0.21294,0.184122,0.055182,0.341653,0.551845,-0.38117,0.265011,-0.069347,0.332841,0.600891,0.60311,-0.02125,0.435787,0.156471,0.34938,0.485804,0.419992,-0.236604,0.178535,0.198584,0.436824,0.321271,0.439916,0.066375,0.046363,-0.086464,0.243871,0.007786,0.490496,-0.014401,0.197445,-0.345611,-0.105386,0.266117,0.605038,-0.553903,-0.504193,-0.067537,0.36672,-0.105772,0.178416,-0.074154,0.295804,0.104006,0.053922,-0.202123,-0.45349,-1.124374,-0.139576,-0.583816,-0.504812,0.076664,0.288128,-0.164306,-0.265937,-0.233307,0.439028,0.348279,1.020977,0.23784,0.394382,-0.138894,0.143175,0.015097,-0.047426,-0.478538,-0.30793,-0.199719,0.791441,-0.138249,0.028812,0.29746,0.849803,0.268114,0.45123,1.024807,0.664551,0.054721,0.057191
-0.27208,0.049569,-0.485528,-0.197631,0.073757,-0.34169,-1.052806,-0.6229,-0.297653,-0.981608,-0.477271,0.069285,-0.185512,-0.600104,-0.237355,-0.084402,0.17064,0.687341,-0.01904,0.416965,0.131213,0.303185,-0.411199,-0.216138,0.099296,-0.228692,0.265146,-0.215117,-0.361171,0.274944,-0.09252,0.151889,0.098582,0.101364,0.15677,0.267494,0.132683,0.662381,0.019414,0.721017,-0.039116,0.165412,0.519387,0.75617,0.497332,0.711096,0.807819,0.670361,0.268674,0.315075,-0.01716,-0.064331,-0.0867,-0.152161,0.069409,-0.133158,-0.275791,-0.183725,-0.999934,-0.00453,-0.610477,-0.3476,0.319948,0.433878,-0.588787,-0.512603,-0.000877,0.477127,0.65986,0.977697,0.152625,0.261206,-0.009883,-0.043467,0.281274,0.032034,0.208084,-0.084408,0.567903,0.879396,0.306069,0.168723,0.328999,0.428818,0.351261,0.035097,1.045563,0.191068,0.290567,-0.397808
-0.124931,-0.038296,-0.60099,-0.569064,-0.216077,-0.648639,-1.017859,-0.834769,-0.464564,-1.045698,0.251438,0.249869,0.311726,-0.241124,0.171015,-0.221124,0.554223,0.613072,-0.180586,-0.053741,-0.763968,-0.456416,-0.688467,-0.727239,-0.24317,-0.681839,-0.404749,-0.725125,-0.130437,0.412703,-0.594689,-0.152213,0.093543,-0.114636,-0.019251,-0.395769,-0.153355,0.357067,-0.142591,0.396973,0.049467,0.122846,0.659573,0.70032,0.491304,0.431572,0.848483,0.869096,0.642943,0.507956,0.570287,0.526968,0.388283,-0.027371,0.084577,0.123008,-0.061238,-0.093556,0.357133,0.802187,0.417582,0.438031,0.616464,0.451577,-0.321509,0.027075,0.341093,0.551018,0.243627,-0.191352,-0.339052,-0.407942,0.08943,-0.11867,0.214417,-0.119842,-0.19036,-0.27309,0.742644,0.386957,0.359709,0.10966,0.734141,-0.005315,0.635564,-0.053411,0.834056,0.301342,0.544411,-0.272492
0.180814,0.126746,0.12978,-0.14513,-0.915023,-1.14868,0.059312,-0.182432,-0.636078,-1.204618,0.503478,0.095995,0.189435,-0.288248,0.036659,-0.69288,0.169842,0.282496,0.282757,0.062204,-1.34729,-0.976424,-0.130144,-0.174653,-1.01738,-1.341451,-1.28729,-1.111791,-0.200384,0.259826,-0.838876,-0.467902,-0.084819,0.099777,0.028046,-0.662177,-0.449975,-0.015104,-0.257869,0.030973,-0.089939,0.19529,0.490036,0.704666,0.329961,0.086506,0.374809,0.764517,0.275154,0.337393,0.451757,0.535607,0.469587,0.377203,-0.164541,0.192787,-0.20273,-0.072509,-0.00817,-0.108521,0.559964,0.265057,0.083763,-0.075576,0.259793,0.572671,0.014916,0.030535,-0.394807,-1.501029,-0.86678,-0.579728,0.09209,0.187783,-0.029791,-0.087308,-0.521047,-0.015995,0.186228,0.401793,-0.276696,-0.367623,-0.142652,-1.183469,0.23496,-0.28882,-0.591106,-0.722077,0.670748,0.000282
0.071076,0.22157,0.530912,0.130899,-0.071668,-0.177913,0.456376,-0.151286,0.732183,0.009815,0.180537,-0.413873,0.188971,-0.382921,0.673868,-0.384178,-0.697495,-0.338384,-0.129062,-0.089551,-0.834903,-0.847195,0.362794,0.402568,-0.497662,-0.747401,-0.103456,-0.072608,-0.765226,-0.552833,-1.111363,-1.012218,-0.913669,-0.295722,0.045372,-0.220672,-0.16168,-0.111296,0.162724,0.117332,-0.485799,-0.397892,0.220121,0.442594,0.41264,0.168813,0.267664,0.676418,-0.016233,0.287947,0.040308,0.253918,0.547843,0.512116,0.215634,0.428225,-0.459513,0.020214,0.273924,0.019111,0.55303,0.005675,-0.527975,-0.831352,0.925891,0.840167,-0.038666,-0.23708,-0.807119,-0.914182,-0.416058,-0.139731,-0.32449,0.026794,-0.489081,-0.256169,-0.995206,-0.470039,-0.814788,0.008053,-0.676741,-0.788311,0.260767,-1.196561,0.371986,-0.158012,0.405692,-0.082447,0.744583,0.141778
-0.206158,0.30175,0.155429,0.235235,0.010706,0.271675,-0.06713,-0.419897,0.679971,0.312879,-0.482466,-0.775846,-0.270436,-0.528893,0.335345,-0.198469,-0.774435,-0.488382,-0.285928,0.132396,-0.350717,-0.357267,0.232342,0.386199,-0.27373,-0.369702,0.675033,0.533903,-0.955629,-0.994317,-1.091762,-1.18295,-1.14749,-0.62534,0.301618,0.883113,0.492327,0.282455,0.540014,0.444653,-0.620639,-0.284166,0.001739,0.368412,-0.01417,0.046925,0.572011,0.786531,-0.55247,-0.275849,-0.318098,-0.440168,0.464096,0.350668,0.50555,0.347898,-0.425688,0.182587,-0.057759,-0.195289,-0.042743,-0.30786,-0.787438,-1.148294,0.84816,0.483286,0.018249,-0.349689,0.173497,0.80783,0.149701,0.266637,-0.409192,-0.304729,-0.351302,-0.186862,-0.537611,-0.409607,-0.798245,-0.226761,-0.429667,-0.825718,0.121803,-1.109724,0.38015,0.169406,0.60803,-0.003263,0.608521,0.228748
-0.218169,0.083597,-0.418797,-0.166073,0.010173,0.365505,-0.709397,-0.697904,0.187328,0.347015,-0.436162,-0.697588,-0.013151,-0.196607,0.162446,-0.197437,-0.117885,-0.307741,-0.10293,0.562493,0.048774,0.228873,-0.321028,-0.175659,0.066238,-0.074891,0.594227,0.324264,-0.257236,-0.688897,-0.66967,-0.918624,-0.215057,-0.59814,0.166813,0.7233,0.84019,0.467646,0.516816,0.37364,-0.18576,0.236291,-0.022098,0.110044,-0.611099,-0.49997,0.704228,0.603636,-0.512847,-0.668907,-0.087047,-0.711702,0.720097,0.262986,0.630498,0.123359,-0.055034,-0.154202,-0.183722,-0.796504,-0.092009,-0.605826,-0.177659,-0.906331,-0.201917,-0.705677,-0.050543,-0.287133,1.235136,1.658273,0.31022,0.356246,-0.195057,-0.439985,-0.051936,-0.086423,-0.058192,-0.349454,-0.092568,-0.508515,0.38904,-0.265202,0.131805,-0.366984,0.412111,0.07584,0.119076,-0.173996,0.32435,0.010576
0.33559,-0.154205,-0.471519,-0.088102,-0.035444,0.277412,-0.291618,-0.002778,-0.31257,0.14224,0.302904,0.147057,0.470536,0.265821,-0.206099,-0.319529,0.355711,-0.265456,0.097156,0.239869,0.0086,0.241904,-0.597757,-0.281751,0.203977,-0.079161,0.162461,0.049083,0.210891,-0.220883,-0.227509,-0.469152,0.408602,-0.279366,-0.391679,-0.524167,0.294279,0.069132,0.0323,-0.119132,0.10663,0.6335,-0.132435,-0.109512,-1.26935,-1.318649,0.101192,-0.036585,-0.096139,-0.436213,0.569042,0.110266,1.504803,0.934605,0.510607,0.143019,0.31957,-0.587733,0.286304,-0.320187,0.451972,0.00897,0.305349,-0.168018,-0.751306,-0.387546,-0.358485,-0.507716,1.032934,0.501031,0.009271,0.006477,0.127556,-0.104236,0.001573,-0.218644,-0.194972,-0.302199,0.2022,-0.569158,0.187506,-0.371991,-0.75887,-0.520887,0.184509,-0.05481,-0.804774,-0.46503,0.329158,0.140889
0.454602,0.247323,-0.335343,0.271146,0.300545,0.242453,0.127867,1.016957,0.197533,0.26646,0.714507,0.720629,0.754959,0.624022,0.033501,-0.311261,-0.082187,-0.321759,-0.335864,-0.361004,-0.320883,-0.281839,-0.77,-0.300385,0.167598,-0.347434,-0.099354,-0.303532,0.153558,0.000781,-0.165573,-0.410541,0.235888,0.087202,-0.385153,-0.757579,-0.072341,-0.380003,-0.132429,-0.316337,-0.005859,0.493517,-0.24708,-0.702268,-1.421202,-1.523976,-0.523174,-0.808806,0.226462,-0.172577,0.642369,0.57153,1.619562,1.322656,0.35206,0.045875,0.153127,-0.276376,0.672597,0.235281,1.051508,0.986537,0.125891,0.359528,-0.568567,0.374318,-0.499242,-0.346955,-0.254254,-1.154012,-0.335192,-0.236134,-0.195394,-0.096649,-0.370746,-0.609735,-0.428499,-0.617145,-0.232092,-0.532997,-0.240474,-0.607131,-0.775101,-0.871712,-0.056078,-0.42498,-0.662198,-0.499224,0.702903,-0.054171
0.286304,0.307848,-0.077088,0.511908,0.32259,0.291504,0.094673,1.142935,0.334932,0.275506,0.382536,0.621951,0.155002,0.273763,0.078049,-0.361571,-0.235792,-0.299499,-0.726923,-0.845674,-0.182077,-0.409442,-0.481379,-0.245215,0.148911,-0.099706,0.54556,0.280405,-0.023697,-0.237921,-0.068117,-0.227525,-0.523099,0.057183,-0.033699,0.107703,-0.038793,-0.420725,0.357037,-0.064284,-0.330116,0.04231,-0.655192,-1.089745,-1.127915,-0.960612,-0.733933,-1.197165,0.275794,0.128886,0.337142,0.458855,0.908867,0.918033,0.157192,0.049242,-0.077165,0.1602,1.013435,0.955445,0.769252,0.957845,-0.330535,0.297658,0.039443,1.081827,0.04821,0.202553,-0.533343,-1.236914,-0.228203,-0.112834,-0.242321,-0.286623,-0.349712,-0.600067,-0.339391,-0.67736,-0.223016,-0.208225,-0.014567,-0.446684,0.173128,-0.708033,0.018412,-0.109118,0.342589,0.350233,0.552533,-0.017836
0.201572,0.272054,0.292374,0.424963,-0.079433,0.230076,-0.041434,0.634407,0.086991,0.339757,-0.008323,-0.016953,-0.409326,0.231925,0.0357,-0.089684,0.040853,-0.158487,-0.383082,-0.402286,0.144367,-0.34502,0.152069,0.206623,0.11309,0.302739,0.599977,0.4998,-0.172504,-0.455471,-0.250092,-0.317176,-0.786885,-0.286526,0.768283,1.368012,0.296796,0.146122,0.869851,0.416509,-0.689708,0.127123,-1.038357,-1.374986,-1.260157,-0.972423,-0.661088,-1.036573,-0.554953,-0.763912,-0.389731,-0.568713,-0.683236,-0.511639,-0.200644,-0.206932,-0.114384,0.575374,0.467107,0.701784,0.094577,0.395903,-0.472147,0.008303,0.61308,0.864049,0.599643,0.590822,0.057255,0.299666,-0.18042,0.020885,-0.354096,-0.518085,-0.321047,-0.303933,-0.002629,-0.157451,0.200986,-0.157648,0.34542,0.038931,1.004625,-0.126333,-0.256463,-0.058743,1.043971,0.781893,0.049124,-0.096913
0.046106,0.518457,-0.042941,0.095779,-0.454523,-0.428787,-0.476669,-0.114455,-0.229872,-0.314604,-0.551476,-0.826322,-0.874844,-0.14806,-0.126654,-0.298295,0.443888,0.174054,0.164996,0.255878,0.474053,0.109707,0.557104,0.350345,0.235983,0.322117,0.292441,0.125946,-0.206332,-0.408303,-0.364665,-0.502092,-0.209032,-0.384229,1.155279,0.976509,0.38748,0.484829,0.680256,0.408796,-0.698597,0.361,0.187857,0.291704,-0.488762,-0.656636,0.676067,0.623341,-0.657794,-0.855733,-0.297858,-0.728166,-0.898036,-0.865042,-0.214307,-0.099176,-0.051578,0.86025,-0.584674,-0.150867,-0.648669,-0.676677,-0.534035,-0.605243,0.565354,0.125833,0.536804,0.180453,1.032811,1.111148,-0.290351,0.038653,-0.283611,-0.568019,-0.434388,-0.191135,0.146709,0.257787,0.878079,0.418793,0.537505,0.373405,0.803688,-0.173443,-0.258536,-0.26681,0.274592,0.036484,-0.141016,-0.198872
0.622623,0.175288,-0.006631,-0.388154,-0.499659,-0.737432,-0.105062,-0.733463,-0.33002,-0.326602,-0.3987,-1.050402,-0.624593,-0.285245,-0.258672,-0.257164,0.484332,0.0325,0.645119,0.347203,0.321648,0.094596,0.394407,0.093157,-0.038763,-0.134528,-0.390212,-0.417312,-0.082574,-0.531189,-0.537105,-0.755696,0.105416,-0.623937,0.371681,-0.288563,-0.018107,0.035947,-0.087902,-0.244639,-0.562103,-0.532842,1.934682,2.147164,0.377365,-0.009843,2.013441,2.217356,-0.145353,-0.319524,-0.056302,-0.276803,-0.518228,-0.485319,-0.13643,0.110682,0.510697,0.486298,-0.637588,-1.152957,-0.533807,-1.213306,-0.413325,-0.985789,0.368634,-0.513233,-0.268733,-0.81914,1.239374,0.797912,-0.361064,-0.172369,-0.275399,-0.442504,-0.674131,-0.276272,-0.029426,0.25389,0.70727,0.432619,0.083027,0.233578,-0.24235,-0.121181,-0.494926,-0.490787,-0.629425,-0.624846,-0.536156,0.21391
0.435398,-0.730967,-0.009874,-0.65689,-0.095335,-0.43848,0.271344,-0.994494,-0.278036,-0.326248,-0.03205,-0.746086,-0.069512,-0.427269,-0.329473,-0.143555,-0.047407,-0.38765,0.316701,-0.305394,-0.184391,-0.338767,0.100283,-0.293123,0.01151,-0.191721,-0.377097,-0.415906,0.209609,-0.561262,-0.100423,-0.432168,-0.198135,-0.748078,-0.480766,-1.006061,-0.451874,-0.864842,-0.557825,-0.706017,-0.508069,-1.707098,3.272163,2.863317,2.2621,1.787127,2.59113,2.331777,0.882754,0.70819,0.250466,0.457821,-0.02454,-0.187198,0.234638,0.361084,0.340261,-0.456502,0.063238,-1.007134,-0.197056,-1.035389,-0.485171,-1.198709,0.487096,-0.303805,-0.194269,-0.63461,0.354703,0.266415,0.181984,-0.312239,-0.189004,-0.39042,-0.637562,-0.408848,-0.133317,-0.151617,-0.103029,-0.09991,-0.522,-0.264944,-0.902648,-0.263277,-0.067295,-0.401751,-0.882392,-0.674546,-0.568336,0.498974
-0.281556,-1.471536,0.468873,-0.426715,0.05685,-0.190667,0.634338,-0.844568,-0.652649,-0.380401,-0.262804,-0.561082,-0.107005,-0.716125,-0.65264,0.00371,-0.841072,-0.764453,-0.038987,-0.451349,-0.26904,-0.16811,0.193214,-0.259347,0.144021,0.062031,0.048572,0.100024,0.107898,-0.56049,0.38988,0.121384,-0.525698,-0.433532,-0.601699,-0.202704,-0.489807,-0.933075,-0.380568,-0.652777,-0.345998,-1.654859,2.584143,1.809466,2.653646,2.579862,1.678851,0.966414,1.290477,1.087746,0.352058,0.572419,0.15579,-0.001026,0.28016,0.398036,-0.375456,-1.227984,-0.112411,-1.195686,-0.428498,-1.038334,-0.604785,-0.939318,0.268102,-0.350501,-0.002557,0.17222,-1.145645,-0.575283,0.605391,0.026477,-0.097147,-0.316895,-0.199143,0.051633,0.408586,0.168998,-1.153981,-0.934936,-0.881692,-0.479135,-1.241119,-0.288243,0.083409,-0.072214,-1.651502,-0.692463,-0.478052,0.584429
-0.664455,-1.23041,0.621781,0.034673,-0.057498,-0.03336,0.390089,-0.411719,-0.849387,-0.837191,-0.681677,-0.406113,-0.378663,-0.833514,-0.731529,-0.0056,-1.004704,-0.556326,-0.076431,-0.194015,-0.126496,-0.072256,0.637151,0.418096,0.373352,0.609177,0.297333,0.262075,0.004933,-0.380329,1.078782,1.061128,-0.173587,0.071213,-0.243397,0.437893,0.04492,-0.2358,0.358724,-0.05006,-0.097811,-0.756559,0.8069,0.120819,2.138581,1.933078,0.189951,-0.611132,1.045158,0.562334,0.227,-0.05715,-0.097637,-0.527344,0.09979,0.055327,-0.730129,-1.229394,-0.110853,-0.305033,-0.94387,-1.249761,-0.561871,-0.640416,-0.180354,-0.612688,0.670964,1.115465,-1.327997,-1.043034,0.71091,0.173082,0.060835,-0.28709,0.296408,0.374079,0.685738,0.624814,-1.280298,-1.112921,-0.657641,-0.127942,-0.501922,-0.143436,0.207857,0.028623,-1.096589,-0.616048,-0.302964,0.049456
0.02378,-0.398438,0.538428,0.009505,-0.12683,0.003081,0.301623,-0.302636,-0.691194,-0.638226,-0.6867,-0.166335,-0.600423,-0.660758,-0.743668,0.036184,-0.452456,-0.133203,0.431873,0.417504,0.23663,0.176652,0.577342,0.425015,-0.265377,0.195187,0.288965,0.098765,-0.069284,-0.318445,0.874681,1.006368,0.765504,0.447271,-0.488242,-0.558007,0.457554,0.409892,0.665853,0.243687,0.086558,0.155957,-0.524443,-0.657996,0.415709,0.013393,-0.738916,-0.992071,0.203829,-0.333423,-0.218757,-0.793903,-0.30531,-0.462747,-0.099213,-0.09035,0.12321,-0.437028,-0.035241,-0.231898,-0.735526,-1.493233,0.225553,0.065725,-0.733047,-1.161296,0.721493,0.932024,-0.089728,-0.141485,0.187063,0.106849,0.046849,-0.123283,0.262197,0.36001,0.460565,0.632096,-0.72858,-0.76662,-0.186353,0.462243,-0.442817,0.264303,-0.237742,0.302361,-0.604066,-0.226205,-0.495606,0.049952
